Location;Season;Sampling;Event number;Sample number;The number of sample;Image;FT-IR;Lost;Broken;diameter / mm;area / mm^2;estimated mass / µg;Color;Shape;Component;Remark;Product;Remark;Note
Vientiane;Dry Season;Regional Sampling;525;16;1;0525-0016.jpg;0525-0016-air-ATR.JDX;?;;0,82;0,11;14,69;blue;Fiber;PET;;;;
Vientiane;Dry Season;Regional Sampling;525;17;1;0525-0017.jpg;-;?;?;0,54;0,12;-;-;-;-;;;;
Vientiane;Dry Season;Regional Sampling;525;18;1;0525-0018.jpg;-;?;;0,87;0,04;-;-;-;-;;;;
Vientiane;Dry Season;Regional Sampling;525;19;1;0525-0019.jpg;0525-0019-air-ATR.JDX;;;1,29;0,70;70,78;white;Sheet;PE;;;;
Vientiane;Dry Season;Regional Sampling;525;20;1;0525-0020.jpg;0525-0020-air-ATR.JDX;;;1,06;0,51;116,67;white;Fragment;PE;;;;
Vientiane;Dry Season;Regional Sampling;526;3;1;0526-0003.jpg;0526-0003-air-ATR.JDX;;;1,24;0,62;63,53;red;Fragment;PP;;;;
Vientiane;Dry Season;Regional Sampling;526;5;1;0526-0005.jpg;-;?;;1,17;0,34;-;-;-;-;-;;;
Vientiane;Dry Season;Regional Sampling;527;5;1;0527-0005.jpg;0527-0005-air-ATR.JDX;;;5,12;0,47;59,66;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Regional Sampling;527;6;1;0527-0006.jpg;0527-0006-air-ATR.JDX;;;1,58;0,11;14,33;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Regional Sampling;527;8;1;0527-0008.jpg;0527-0008-air-ATR.JDX;;;5,38;0,53;68,03;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Regional Sampling;527;11;1;0527-0011.jpg;0527-0011-air-ATR.JDX;;;12,61;1,73;221,36;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Regional Sampling;527;12;1;0527-0012.jpg;0527-0012-air-ATR.JDX;;;1,73;0,44;26,45;white;Fiber;PP;;;;
Vientiane;Dry Season;Regional Sampling;527;13;1;0527-0013.jpg;0527-0013-air-ATR.JDX;;;0,74;0,15;19,78;white;Fragment;PS;;;;
Vientiane;Dry Season;Regional Sampling;527;14;1;0527-0014.jpg;0527-0014-air-ATR.JDX;;;1,61;0,56;33,57;white;Fiber;PP;;;;
Vientiane;Dry Season;Regional Sampling;527;15;1;0527-0015.jpg;0527-0015-air-ATR.JDX;;;3,02;2,15;129,09;white;Fiber;PP;;;;
Vientiane;Dry Season;Regional Sampling;527;16;1;0527-0016.jpg;0527-0016-air-ATR.JDX;;;1,47;0,53;53,77;transparent;Sheet;PE;;;;
Vientiane;Dry Season;Regional Sampling;527;17;1;-;-;?;;-;-;-;-;-;-;;;;
Vientiane;Dry Season;Regional Sampling;527;18;1;0527-0018.jpg;0527-0018-air-ATR.JDX;;;0,53;0,12;12,68;transparent;Fragment;PP;;;;
Vientiane;Dry Season;Regional Sampling;527;19;1;0527-0019.jpg;0527-0019-air-ATR.JDX;;;0,57;0,11;10,82;white;Fragment;PP;;;;
Vientiane;Dry Season;Regional Sampling;527;21;1;0527-0021.jpg;0527-0021-air-ATR.JDX;;;4,57;0,39;50,19;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Regional Sampling;527;22;1;0527-0022.jpg;0527-0022-air-ATR.JDX;?;;1,10;0,61;-;yellow;Fiber;Not Plastic;plant;;;
Vientiane;Dry Season;Regional Sampling;527;23;1;0527-0023.jpg;0527-0023-air-ATR.JDX;;;1,43;0,78;-;yellow;Fiber;Not Plastic;plant;;;
Vientiane;Dry Season;Regional Sampling;527;24;1;0527-0024.jpg;0527-0024-air-ATR.JDX;;;2,03;0,16;19,95;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Regional Sampling;527;25;1;0527-0025.jpg;0527-0025-air-ATR.JDX;;;5,40;0,47;59,63;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;528;1;1;0528-0001.jpg;0528-0001-air-ATR.JDX;;;1,79;0,57;58,01;white;Fragment;PP;??;;;
Vientiane;Dry Season;Accumulation Sampling;528;2;1;0528-0002.jpg;0528-0002-air-ATR.JDX;;;1,34;0,69;-;yellow;Fragment;Not Plastic;Organic matter;;;
Vientiane;Dry Season;Accumulation Sampling;528;3;1;0528-0003.jpg;0528-0003-air-ATR.JDX;?;?;1,37;0,10;12,83;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;529;1;1;0529-0001.jpg;0529-0001-air-ATR.JDX;;;8,18;31,81;3222,53;white;Sheet;PE;;;;
Vientiane;Dry Season;Accumulation Sampling;529;2;1;0529-0002.jpg;0529-0002-air-ATR.JDX;;;2,14;0,17;21,43;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;529;3;1;0529-0003.jpg;0529-0003-air-ATR.JDX;;;4,29;0,40;51,03;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;529;4;1;0529-0004.jpg;0529-0004-air-ATR.JDX;;;1,13;0,08;10,07;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;529;5;1;0529-0005.jpg;0529-0005-air-ATR.JDX;;;0,93;0,09;10,96;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;529;7;1;0529-0007.jpg;0529-0007-air-ATR.JDX;;;2,81;3,54;64,80;white;Fragment;PS;;Styrofoam;Unknown;
Vientiane;Dry Season;Accumulation Sampling;529;8;1;0529-0008.jpg;0529-0008-air-ATR.JDX;;;14,69;2,33;297,92;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;529;10;1;0529-0010.jpg;0529-0010-air-ATR.JDX;;;1,73;1,55;28,41;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Dry Season;Accumulation Sampling;530;1;1;0530-0001.jpg;0530-0001-air-ATR.JDX;;;5,22;6,60;844,93;white;Fiber;PET;;;;
Vientiane;Dry Season;Accumulation Sampling;530;3;1;0530-0003.jpg;0530-0003-air-ATR.JDX;;;1,66;0,58;-;yellow;Fragment;others;similar to poly(vinyl stearate);;;
Vientiane;Dry Season;Accumulation Sampling;530;4;1;0530-0004.jpg;0530-0004-air-ATR.JDX;;;1,04;0,08;-;black;Fiber;Not Plastic;too weak intensity;;;
Vientiane;Dry Season;Accumulation Sampling;530;6;1;0530-0006.jpg;0530-0006-air-ATR.JDX;;?;0,80;0,26;9,70;green;Sheet;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;530;7;1;0530-0007.jpg;0530-0007-air-ATR.JDX;;?;2,73;2,53;258,35;white;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;530;9;1;0530-0009.jpg;0530-0009-air-ATR.JDX;;;0,78;0,22;-;green;Fragment;others;Unknown;;;
Vientiane;Dry Season;Accumulation Sampling;530;10;1;0530-0010.jpg;0530-0010-air-ATR.JDX;;;5,88;3,72;477,17;white;Fiber;PE;;;;
Vientiane;Dry Season;Accumulation Sampling;530;12;1;0530-0012.jpg;0530-0012-air-ATR.JDX;;;1,21;0,60;61,60;red;Fragment;PP;;;;
Vientiane;Dry Season;Regional Sampling;531;1;1;0531-0001.jpg;0531-0001-air-ATR.JDX;;?;3,49;1,42;-;yellow;Fragment;Not Plastic;plant;;;
Vientiane;Dry Season;Regional Sampling;531;2;1;0531-0002.jpg;0531-0002-air-ATR.JDX;;;3,65;4,13;-;yellow;Fragment;Not Plastic;plant;;;
Vientiane;Dry Season;Regional Sampling;531;3;1;0531-0003.jpg;0531-0003-air-ATR.JDX;;;2,19;1,72;31,57;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Dry Season;Regional Sampling;531;4;1;0531-0004.jpg;0531-0004-air-ATR.JDX;;;1,92;0,88;-;yellow;Fragment;Not Plastic;plant;;;
Vientiane;Dry Season;Regional Sampling;531;5;1;0531-0005.jpg;0531-0005-air-ATR.JDX;;?;2,40;2,34;530,35;yellow;Fragment;PE;??;;;
Vientiane;Dry Season;Regional Sampling;531;6;1;0531-0006.jpg;0531-0006-air-ATR.JDX;;?;1,31;0,51;65,57;white;Fiber;PE;;;;
Vientiane;Dry Season;Regional Sampling;531;7;1;0531-0007.jpg;0531-0007-air-ATR.JDX;;?;0,83;0,34;34,27;white;Sheet;PE;;;;
Vientiane;Dry Season;Regional Sampling;531;8;1;0531-0008.jpg;0531-0008-air-ATR.JDX;;;1,93;0,63;64,49;yellow;Fragment;PP;;;;
Vientiane;Dry Season;Regional Sampling;531;10;1;0531-0010.jpg;0531-0010-air-ATR.JDX;;;3,04;0,30;-;white;Fiber;Not Plastic;inorganic matter;;;
Vientiane;Dry Season;Regional Sampling;531;11;1;0531-0011.jpg;0531-0011-air-ATR.JDX;?;?;0,52;0,12;12,72;white;Fragment;PP;;;;
Vientiane;Dry Season;Regional Sampling;531;12;1;-;-;?;?;-;-;-;-;-;-;;;;
Vientiane;Dry Season;Regional Sampling;531;13;1;0531-0013.jpg;0531-0013-air-ATR.JDX;;;1,07;0,31;31,27;white;Fragment;PP;;;;
Vientiane;Dry Season;Regional Sampling;531;14;1;0531-0014.jpg;0531-0014-air-ATR.JDX;;;2,28;1,21;22,10;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Dry Season;Regional Sampling;531;15;1;0531-0015.jpg;0531-0015-air-ATR.JDX;;?;1,87;1,46;55,42;transparent;Sheet;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;1;1;0532-0001.jpg;0532-0001-air-ATR.JDX;;?;0,66;0,17;6,44;blue;Sheet;PP;;;;Similar to blue tarpaulin
Vientiane;Dry Season;Accumulation Sampling;532;2;1;0532-0002.jpg;0532-0002-air-ATR.JDX;;;3,29;1,97;118,03;white;Fiber;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;3;1;0532-0003.jpg;0532-0003-air-ATR.JDX;;;2,59;1,96;198,20;transparent;Sheet;PE;;;;
Vientiane;Dry Season;Accumulation Sampling;532;4;1;0532-0004.jpg;0532-0004-air-ATR.JDX;;?;0,35;0,06;5,82;red;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;6;1;0532-0006.jpg;0532-0006-air-ATR.JDX;;?;0,45;0,05;-;blue;Fragment;Not Plastic;no distinct peaks;;;
Vientiane;Dry Season;Accumulation Sampling;532;7;1;0532-0007.jpg;0532-0007-air-ATR.JDX;;?;0,66;0,07;8,81;green;Fiber;PE;;Artificial Turf;Extrude type;
Vientiane;Dry Season;Accumulation Sampling;532;8;1;0532-0008.jpg;0532-0008-air-ATR.JDX;;;0,79;0,14;17,39;green;Fiber;PE;;Artificial Turf;Extrude type;
Vientiane;Dry Season;Accumulation Sampling;532;9;1;0532-0009.jpg;0532-0009-air-ATR.JDX;;;0,71;0,16;16,13;green;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;10;1;0532-0010.jpg;-;?;;1,38;0,13;-;white;Fiber;-;;;;
Vientiane;Dry Season;Accumulation Sampling;532;11;1;0532-0011.jpg;0532-0011-air-ATR.JDX;;?;0,35;0,04;3,70;white;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;12;1;0532-0012.jpg;0532-0012-air-ATR.JDX;;;0,81;0,25;25,33;green;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;13;1;0532-0013.jpg;0532-0013-air-ATR.JDX;;;0,79;0,13;-;green;Fragment;Not Plastic;too weak intensity;;;
Vientiane;Dry Season;Accumulation Sampling;532;14;1;0532-0014.jpg;0532-0014-air-ATR.JDX;;;1,30;0,47;47,78;yellow;Sheet;PE;;;;
Vientiane;Dry Season;Accumulation Sampling;532;15;1;0532-0015.jpg;0532-0015-air-ATR.JDX;;;0,81;0,19;42,99;red;Fragment;PE;;;;
Vientiane;Dry Season;Accumulation Sampling;532;16;1;0532-0016.jpg;0532-0016-air-ATR.JDX;;?;-;-;-;white;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;17;1;0532-0017.jpg;0532-0017-air-ATR.JDX;;?;0,50;0,10;10,23;green;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;18;1;0532-0018.jpg;-;?;;0,51;0,10;-;green;Sheet;-;;;;
Vientiane;Dry Season;Accumulation Sampling;532;19;1;0532-0019.jpg;0532-0019-air-ATR.JDX;;;1,43;0,61;139,03;white;Fragment;PE;;;;
Vientiane;Dry Season;Accumulation Sampling;532;20;1;0532-0020.jpg;0532-0020-air-ATR.JDX;;;0,44;0,08;10,77;multicolor;Fragment;PS;;;;
Vientiane;Dry Season;Accumulation Sampling;532;21;1;-;-;?;;-;-;-;-;-;-;;;;
Vientiane;Dry Season;Accumulation Sampling;532;22;1;0532-0022.jpg;0532-0022-air-ATR.JDX;;;2,44;0,69;70,75;white;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;23;1;0532-0023.jpg;0532-0023-air-ATR.JDX;;?;0,47;0,11;10,85;white;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;24;1;0532-0024.jpg;0532-0024-air-ATR.JDX;;;0,39;0,09;8,83;white;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;25;1;0532-0025.jpg;0532-0025-air-ATR.JDX;;?;0,66;0,12;11,83;green;Fragment;PP;;Artificial Turf;Unknown;
Vientiane;Dry Season;Accumulation Sampling;532;26;1;0532-0026.jpg;0532-0026-air-ATR.JDX;;;1,42;0,45;26,83;green;Fiber;PP;;Artificial Turf;Extrude type;
Vientiane;Dry Season;Accumulation Sampling;532;27;1;0532-0027.jpg;0532-0027-air-ATR.JDX;;;1,22;0,36;21,73;green;Fiber;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;28;1;0532-0028.jpg;0532-0028-air-ATR.JDX;;;1,81;0,62;23,69;transparent;Sheet;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;29;1;0532-0029.jpg;0532-0029-air-ATR.JDX;;;9,00;12,90;773,73;green;Fiber;PP;;Artificial Turf;Extrude type;
Vientiane;Dry Season;Accumulation Sampling;532;30;1;0532-0030.jpg;-;?;;0,51;0,14;-;blue;Fragment;-;;;;
Vientiane;Dry Season;Accumulation Sampling;532;31;1;0532-0031.jpg;0532-0031-air-ATR.JDX;;?;0,33;0,06;5,62;green;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;32;1;0532-0032.jpg;0532-0032-air-ATR.JDX;;;4,39;3,54;212,35;white;Fiber;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;532;33;1;0532-0033.jpg;0532-0033-air-ATR.JDX;;;1,16;0,23;28,82;green;Fiber;PET;;;;
Vientiane;Dry Season;Accumulation Sampling;532;34;1;0532-0034.jpg;0532-0034-air-ATR.JDX;;;0,79;0,27;35,01;blue;Fiber;PET;;;;
Vientiane;Dry Season;Accumulation Sampling;532;35;1;0532-0035.jpg;0532-0035-air-ATR.JDX;;;2,06;0,97;-;multicolor;Fragment;others;can not be idenfied;;;
Vientiane;Dry Season;Accumulation Sampling;533;1;1;0533-0001.jpg;0533-0001-air-ATR.JDX;;?;1,04;0,55;20,75;blue;Sheet;PP;;;;Similar to blue tarpaulin
Vientiane;Dry Season;Accumulation Sampling;533;2;1;0533-0002.jpg;0533-0002-air-ATR.JDX;;;1,53;0,42;42,59;green;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;533;3;1;0533-0003.jpg;0533-0003-air-ATR.JDX;;;14,71;2,14;274,13;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;533;4;1;0533-0004.jpg;0533-0004-air-ATR.JDX;?;;1,03;0,15;-;yellow;Fiber;Not Plastic;cellulose;;;
Vientiane;Dry Season;Accumulation Sampling;533;5;1;0533-0005.jpg;0533-0005-air-ATR.JDX;;?;0,66;0,19;19,47;green;Fragment;PP;;Artificial Turf;Injection-molded type;
Vientiane;Dry Season;Accumulation Sampling;533;10;1;0533-0010.jpg;0533-0010-air-ATR.JDX;;?;1,32;0,73;74,32;blue;Fragment;PP;;;;
Vientiane;Dry Season;Accumulation Sampling;533;11;1;0533-0011.jpg;0533-0011-air-ATR.JDX;;;1,34;0,11;13,72;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;533;12;1;0533-0012.jpg;0533-0012-air-ATR.JDX;;;0,84;0,09;-;white;Fiber;Not Plastic;no distinct peaks;;;
Vientiane;Dry Season;Accumulation Sampling;533;14;1;0533-0014.jpg;0533-0014-air-ATR.JDX;;;1,84;0,15;18,79;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;533;17;1;0533-0017.jpg;0533-0017-air-ATR.JDX;;;3,21;0,29;36,67;white;Fiber;Nylon;;;;
Vientiane;Dry Season;Accumulation Sampling;533;18;1;0533-0018.jpg;0533-0018-air-ATR.JDX;;?;1,37;0,23;-;white;Fiber;Not Plastic;cellulose;;;
Vientiane;Dry Season;Accumulation Sampling;534;1;1;0534-0001.jpg;0534-0001-air-ATR.JDX;;;11,43;28,98;2935,29;blue;Sheet;PE;??;;;
Vientiane;Dry Season;Accumulation Sampling;534;2;1;0534-0002.jpg;0534-0002-air-ATR.JDX;;;4,36;10,92;199,90;white;Fragment;PS;??;Styrofoam;Unknown;
Vientiane;Dry Season;Accumulation Sampling;534;3;1;0534-0003.jpg;0534-0003-air-ATR.JDX;;;5,07;14,46;104,13;white;Fragment;PS;??;Styrofoam;EPS;
Vientiane;Dry Season;Accumulation Sampling;534;4;1;0534-0004.jpg;0534-0004-air-ATR.JDX;;;2,58;3,17;58,00;white;Fragment;PS;??;Styrofoam;PSP;
Vientiane;Dry Season;Accumulation Sampling;534;5;1;-;-;?;;-;-;-;-;-;-;;;;
Vientiane;Dry Season;Accumulation Sampling;534;6;1;0534-0006.jpg;0534-0006-air-ATR.JDX;;;1,74;1,05;-;yellow;Fragment;others;similar to PS??;Styrofoam;Unknown;
Vientiane;Dry Season;Accumulation Sampling;534;7;1;0534-0007.jpg;0534-0007-air-ATR.JDX;;;6,57;12,73;-;yellow;Fragment;others;similar to PS??;Styrofoam;Unknown;
Vientiane;Dry Season;Accumulation Sampling;534;9;1;0534-0009.jpg;0534-0009-air-ATR.JDX;;?;0,83;0,21;47,70;blue;Fragment;PE;??;;;
Vientiane;Dry Season;Accumulation Sampling;534;10;1;0534-0010.jpg;0534-0010-air-ATR.JDX;;;0,63;0,17;37,76;multicolor;Fragment;PE;??;;;
Vientiane;Dry Season;Accumulation Sampling;534;11;1;0534-0011.jpg;0534-0011-air-ATR.JDX;;;0,65;0,19;44,03;blue;Fragment;PE;??;;;
Vientiane;Dry Season;Accumulation Sampling;534;12;1;0534-0012.jpg;0534-0012-air-ATR.JDX;;;3,77;4,83;-;yellow;Fragment;others;Unknown;;;
Vientiane;Dry Season;Accumulation Sampling;534;14;1;0534-0014.jpg;0534-0014-air-ATR.JDX;;;0,58;0,16;21,46;transparent;Sheet;PS;;;;
Vientiane;Dry Season;Accumulation Sampling;534;15;1;0534-0015.jpg;0534-0015-air-ATR.JDX;;;3,75;0,70;-;white;Fiber;others;too weak intensity;;;
Vientiane;Dry Season;Accumulation Sampling;534;16;1;0534-0016.jpg;0534-0016-air-ATR.JDX;?;;-;-;#¡VALOR!;white;Fiber;PET;;;;
Vientiane;Dry Season;Accumulation Sampling;534;18;1;0534-0018.jpg;0534-0018-air-ATR.JDX;?;;1,89;1,03;-;white;Fragment;others;Unknown;;;
Vientiane;Dry Season;Accumulation Sampling;534;19;1;0534-0019.jpg;0534-0019-air-ATR.JDX;;;0,70;0,17;22,10;black;Sheet;PS;;;;
Cha Tho;Dry Season;Regional Sampling;535;1;1;0535-0001.jpg;0535-0001-air-ATR.JDX;;;1,60;0,94;-;blue;Fragment;others;similar to PS??;;;
Cha Tho;Dry Season;Regional Sampling;535;3;1;0535-0003.jpg;0535-0003-air-ATR.JDX;;;0,45;0,07;-;blue;Fragment;others;similar to PS??;;;
Cha Tho;Dry Season;Regional Sampling;535;4;1;0535-0004.jpg;0535-0004-air-ATR.JDX;;;2,42;0,79;80,07;transparent;Sheet;PE;;;;
Cha Tho;Dry Season;Regional Sampling;535;7;1;0535-0007.jpg;0535-0007-air-ATR.JDX;;;1,37;0,38;38,80;transparent;Sheet;PE;;;;
Cha Tho;Dry Season;Regional Sampling;535;8;1;0535-0008.jpg;0535-0008-air-ATR.JDX;;;0,84;0,12;26,57;black;Fragment;PE;;;;
Cha Tho;Dry Season;Regional Sampling;535;9;1;0535-0009.jpg;0535-0009-air-ATR.JDX;;;1,07;0,31;31,12;transparent;Sheet;PE;;;;
Cha Tho;Dry Season;Accumulation Sampling;536;1;1;0536-0001.jpg;0536-0001-air-ATR.JDX;;;2,12;1,39;-;white;Fiber;Not Plastic;cellulose;;;
Cha Tho;Dry Season;Accumulation Sampling;536;2;1;0536-0002.jpg;0536-0002-air-ATR.JDX;;;7,96;9,80;2223,00;green;Fragment;PE;;;;
Cha Tho;Dry Season;Accumulation Sampling;536;3;1;0536-0003.jpg;0536-0003-air-ATR.JDX;;;6,83;13,84;1402,17;transparent;Sheet;PE;;;;
Cha Tho;Dry Season;Accumulation Sampling;536;4;1;0536-0004.jpg;0536-0004-air-ATR.JDX;;;1,36;0,89;-;white;Fiber;Not Plastic;cellulose;;;
Cha Tho;Dry Season;Accumulation Sampling;536;5;1;0536-0005.jpg;0536-0005-air-ATR.JDX;;;1,69;0,99;-;white;Fragment;Not Plastic;cellulose;;;
Cha Tho;Dry Season;Accumulation Sampling;536;6;1;0536-0006.jpg;0536-0006-air-ATR.JDX;;;2,01;1,10;-;green;Fragment;others;similar to PVC;;;
Cha Tho;Dry Season;Accumulation Sampling;536;8;1;0536-0008.jpg;0536-0008-air-ATR.JDX;;;1,31;0,64;-;white;Fiber;Not Plastic;cellulose;;;
Cha Tho;Dry Season;Accumulation Sampling;536;9;1;0536-0009.jpg;0536-0009-air-ATR.JDX;;;1,95;1,37;-;white;Fiber;Not Plastic;cellulose;;;
Cha Tho;Dry Season;Accumulation Sampling;536;11;1;0536-0011.jpg;0536-0011-air-ATR.JDX;;;7,68;17,12;650,47;white;Sheet;PP;;;;
Cha Tho;Dry Season;Accumulation Sampling;536;12;1;0536-0012.jpg;0536-0012-air-ATR.JDX;;;7,61;15,11;1936,07;white;Fiber;PET;;;;
Cha Tho;Dry Season;Accumulation Sampling;536;13;1;0536-0013.jpg;0536-0013-air-ATR.JDX;;;2,18;0,98;37,34;transparent;Sheet;PP;??;;;
Cha Tho;Dry Season;Accumulation Sampling;536;14;1;0536-0014.jpg;0536-0014-air-ATR.JDX;;;1,16;0,67;67,86;transparent;Sheet;PE;;;;
Cha Tho;Dry Season;Accumulation Sampling;536;15;1;0536-0015.jpg;0536-0015-air-ATR.JDX;;;2,39;0,81;-;white;Fiber;Not Plastic;cellulose;;;
Cha Tho;Dry Season;Accumulation Sampling;536;16;1;0536-0016.jpg;0536-0016-air-ATR.JDX;;;6,19;0,50;64,35;white;Fiber;Nylon;;;;
Cha Tho;Dry Season;Accumulation Sampling;536;19;1;0536-0019.jpg;0536-0019-air-ATR.JDX;;;2,90;0,20;25,35;white;Fiber;Nylon;;;;
Cha Tho;Dry Season;Regional Sampling;537;6;1;0537-0006.jpg;0537-0006-air-ATR.JDX;;;0,76;0,13;17,70;white;Fragment;PS;;;;
Cha Tho;Dry Season;Regional Sampling;537;7;1;0537-0007.jpg;0537-0007-air-ATR.JDX;;;2,29;1,04;39,41;white;Sheet;PP;;;;
Cha Tho;Dry Season;Regional Sampling;537;8;1;0537-0008.jpg;0537-0008-air-ATR.JDX;;;1,28;0,42;53,97;multicolor;Fiber;PET;;;;
Cha Tho;Dry Season;Regional Sampling;537;9;1;0537-0009.jpg;0537-0009-air-ATR.JDX;;;1,03;0,34;-;white;Sheet;others;similar to poly(vinyl stearate);;;
Cha Tho;Dry Season;Regional Sampling;537;11;1;0537-0011.jpg;0537-0011-air-ATR.JDX;;;1,04;0,40;40,43;white;Sheet;PE;;;;
Cha Tho;Dry Season;Regional Sampling;537;12;1;0537-0012.jpg;0537-0012-air-ATR.JDX;;;2,97;1,10;111,93;white;Fragment;PP;??;;;
Cha Tho;Dry Season;Regional Sampling;537;13;1;0537-0013.jpg;0537-0013-air-ATR.JDX;;;1,66;0,69;26,07;white;Sheet;PP;;;;
Cha Tho;Dry Season;Regional Sampling;537;14;1;0537-0014.jpg;0537-0014-air-ATR.JDX;;;1,63;0,62;23,48;white;Sheet;PP;;;;
Cha Tho;Dry Season;Regional Sampling;537;15;1;0537-0015.jpg;0537-0015-air-ATR.JDX;;;1,21;0,35;35,32;transparent;Sheet;PE;;;;
Cha Tho;Dry Season;Regional Sampling;538;1;1;0538-0001.jpg;0538-0001-air-ATR.JDX;;;3,61;6,30;-;white;Fragment;others;similar to PS??;Styrofoam;Unknown;
Cha Tho;Dry Season;Regional Sampling;538;2;1;0538-0002.jpg;0538-0002-air-ATR.JDX;;;3,62;5,18;524,46;white;Sheet;PE;;;;
Cha Tho;Dry Season;Regional Sampling;538;3;1;0538-0003.jpg;0538-0003-air-ATR.JDX;;;4,62;8,87;898,46;transparent;Sheet;PE;;;;
Cha Tho;Dry Season;Regional Sampling;538;4;1;0538-0004.jpg;0538-0004-air-ATR.JDX;;;2,25;0,68;40,94;green;Fiber;PP;;;;
Cha Tho;Dry Season;Regional Sampling;538;6;1;0538-0006.jpg;0538-0006-air-ATR.JDX;;;2,90;2,51;46,02;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Dry Season;Regional Sampling;538;7;1;-;-;?;?;-;-;-;-;-;-;;;;
Cha Tho;Dry Season;Regional Sampling;538;8;1;0538-0008.jpg;0538-0008-air-ATR.JDX;;;1,07;0,51;114,91;blue;Fragment;PE;;;;
Cha Tho;Dry Season;Regional Sampling;538;9;1;0538-0009.jpg;0538-0009-air-ATR.JDX;;;1,14;0,26;57,99;blue;Fragment;PE;;;;
Cha Tho;Dry Season;Regional Sampling;538;10;1;0538-0010.jpg;0538-0010-air-ATR.JDX;;;2,46;1,19;121,12;white;Fragment;PP;??;;;
Cha Tho;Dry Season;Regional Sampling;538;11;1;0538-0011.jpg;0538-0011-air-ATR.JDX;;;4,66;3,14;401,84;white;Fiber;PET;;;;
Cha Tho;Dry Season;Regional Sampling;538;12;1;0538-0012.jpg;0538-0012-air-ATR.JDX;;;3,05;2,18;39,89;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Dry Season;Regional Sampling;538;13;1;0538-0013.jpg;0538-0013-air-ATR.JDX;;;1,65;1,32;24,12;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Dry Season;Regional Sampling;538;15;1;0538-0015.jpg;0538-0015-air-ATR.JDX;;;1,81;1,29;48,86;transparent;Sheet;PP;;;;
Cha Tho;Dry Season;Regional Sampling;538;16;1;0538-0016.jpg;0538-0016-air-ATR.JDX;;;1,21;0,62;11,30;white;Fragment;PS;;Styrofoam;PSP;
Cha Tho;Dry Season;Regional Sampling;538;17;1;0538-0017.jpg;0538-0017-air-ATR.JDX;;;2,09;1,82;412,26;yellow;Fragment;PU;;;;
Cha Tho;Dry Season;Regional Sampling;538;18;1;0538-0018.jpg;0538-0018-air-ATR.JDX;;;3,21;0,72;43,20;black;Fiber;PP;;;;
Cha Tho;Dry Season;Regional Sampling;538;19;1;0538-0019.jpg;0538-0019-air-ATR.JDX;?;;0,93;0,14;14,14;white;Fragment;PP;??;;;
Cha Tho;Dry Season;Regional Sampling;538;20;1;0538-0020.jpg;0538-0020-air-ATR.JDX;;;0,79;0,31;31,41;white;Sheet;PE;;;;
Cha Tho;Dry Season;Regional Sampling;538;21;1;0538-0021.jpg;0538-0021-air-ATR.JDX;;;0,79;0,17;17,02;black;Fragment;PP;??;;;
